demarcation.code,opinion.code,Debt to Community Wealth/Equity,Capital Expenditure % Total Expenditure,"Impairment of PPE, IP and IA %",Repairs and Maintenance % PPE +IP,Debt to Total Operating Revenue,Current Ratio,Capital Cost % Total Operating Expenditure,Net Operating Surplus Margin %,Remuneration % Total Operating Expenditure,Contracted Services % Total Operating Expenditure,Own Source Revenue to Total Operating Revenue,Net Surplus / Deficit Water %,Net Surplus / Deficit Elec %
DC15,qualified,9.81501662361048,24.720459559702462,6.2813166941766445,0.0,0.3002045208557086,1.2845689854457667,0.14525300184496265,8.124007441669178,25.755894806883827,1.6541904848319875,98.07942133936152,70.30218168524503,0.0
DC16,qualified,112.4145672132208,3.3402450263535295,10.163930046603674,2.139244908437193,0.2616750517745107,0.3467815475069715,0.5438805082387622,-9.887411444723163,65.09539905427876,0.0,100.0,0.0,0.0
DC18,unqualified_emphasis_of_matter,38.634033219815606,1.2548292327153787,9.735246956402925,0.6988470209680886,0.3104441925167585,3.9277170960462784,2.115306327412896,3.095550474078688,65.467412394368,0.0,96.86598738043483,0.0,0.0
DC19,unqualified,-291.4055266859719,7.235310875685793,20.17438944846914,15.421907217901984,0.3371819451956581,0.3216677072402217,0.2739593049045245,-20.54413715751285,42.18395199153944,0.0,83.56948576008429,0.0,0.0
DC2,unqualified,31.53285352371432,1.4090860784267119,4.15842826918047,0.0,0.4810313704812219,15.491240861272859,0.0022832276956976,10.17284205889548,46.14572390530804,0.0,100.0,0.0,0.0
DC20,unqualified_emphasis_of_matter,48.714397490868166,3.0898110459065027,12.578775747934356,5.293296577496401,0.3009822208328207,3.786834867309267,0.5475821463903889,-19.50443139575104,62.2368587831966,7.181539083830607,81.82993361087631,0.0,0.0
DC21,unqualified_emphasis_of_matter,11.292329661662176,28.73821703025825,7.146858360344679,1.3638711641660606,0.4111373162965065,1.6485187852385468,1.3691047278533768,11.861736216025806,66.2407969196221,0.0,97.22373402080069,99.99999953402114,0.0
DC22,unqualified,25.09069096808307,24.818746251068138,9.447264067798884,0.0,0.35443657887630664,1.7010830168529671,0.38170924407398776,15.580978756037442,29.33253344693518,0.0,100.0,99.99999905438835,0.0
DC23,qualified,14.267165973495915,37.9527720566285,2.5498537914024695,1.9319410602778848,0.3348968639539385,1.159544740193737,0.4343730956068236,26.499864524525307,27.72237249286614,4.85387635594741,100.0,92.74737749897713,0.0
DC24,unqualified_emphasis_of_matter,13.269450837028966,22.539276864111,159.2691954010246,0.0,0.40490540869557895,0.8329666519051374,1.7569876246314746,19.21690383022412,20.99609663145536,20.763126733870426,86.89789615416653,43.543966890090545,0.0
DC25,qualified,14.960884684327144,16.68773285154704,8.887313861101457,0.0,0.4527950602660076,0.36751542259890735,0.8707661348064759,3.604433730597872,38.0485399573235,7.531547850224682,100.0,50.295490772104934,0.0
DC26,unqualified,7.308627962269024,33.112911281360525,1.9975760443423711,1.8227408705396948,0.221998864340613,0.23492992206296076,0.0,21.283303399227762,29.944069948812107,10.097022973617443,99.97160297790596,-280.3032996119012,0.0
DC27,disclaimer,18.522233674282266,11.112043301444128,1.8650298550745703,0.0,0.6223066443028609,1.0496241103738997,1.5399409778791808,8.530613512822953,33.381172464774195,0.0,100.0,0.0,100.00001179406895
DC28,unqualified,23.115258375983178,32.88473820064094,3.2066670520836924,5.039437520634001,0.4979033230036854,2.3945967852397287,2.001313156866167,21.32915165110485,22.364086919554637,14.271458804647011,99.10778221894573,44.03879254916097,-1956254000.0
DC29,unqualified,29.27647841789459,49.937823832120216,-8.704461394926778,3.388156185267289,0.4691717834857718,0.8898648792210883,2.7620459966674944,54.58053446503889,39.51765877733925,16.384423562097535,96.06306646572015,-5.4686705587423745,0.0
DC3,unqualified,2448.127977059631,8.06734991685576,5.8706466446117815,0.0,0.730222826634623,1.098525567542418,4.575700666854383,-1.3991771370155786,58.43485303876329,0.41351887285793976,99.99610081112642,0.0,0.0
DC30,unqualified_emphasis_of_matter,14.235104926330967,2.8905193891308105,6.426835108972668,1.2630844841965396,0.1538050675351663,1.3805052590760576,1.7500600057423106,2.251462380849523,33.375052077506105,0.8170147673433902,59.55031941487214,0.0,0.0
DC31,unqualified,11.611520880356336,11.181422094373241,6.794838487005186,15.169854861789984,0.20308601106400406,12.4006401110133,0.9474888730795316,7.588367745241697,25.831101799673835,0.0,55.438813187876576,0.0,0.0
DC32,unqualified,416.71911225057465,9.946008945945689,3.893655663265183,0.0,1.13469114811923,0.8868123758255175,11.180262194225127,11.8267759242272,92.3370850999369,0.0,100.0,0.0,0.0
DC33,disclaimer,24.76000614046542,36.8322737555832,3.6609907073270898,2.228232268204483,1.231012138578484,0.7814669950136757,0.056853973402274535,4.783318387053184,26.667311841877602,1.2755565559162378,100.0,-15134005200.0,0.0
DC34,adverse,16.046013958464524,49.66245417922236,1.7639237857782606,1.591688637959472,0.5680637046034568,0.6976937457239568,0.1374580512207931,33.006254643642805,97.62441566454348,0.0,99.01662416087251,99.99999782336393,0.0
DC35,unqualified_emphasis_of_matter,13.717123714428876,39.03902888718795,2.5778562442451647,0.0,0.2850019658279811,1.4781172537616083,0.06161028163791826,35.484297338026025,38.35178949858794,2.40130347054983,100.0,-4678384000.0,0.0
DC36,unqualified_emphasis_of_matter,42.32421401414917,2.9480037221908835,11.081467324357751,1.2709079766847549,0.4690137054652823,3.8881202155147405,0.0,-6.545498539145052,52.52969549286071,10.722541749818133,92.16003717581816,0.0,0.0
DC37,disclaimer,843.6661210950057,3.0007932793090983,9.173751851994222,0.0,0.1704001122434751,0.05758945070952042,0.0,-9.347704467867187,52.89053239864869,41.3523879052543,66.84319362680736,0.0,0.0
DC38,disclaimer,14.799207576042555,16.954763913228778,4.760887390366396,1.675058312661421,0.9884916385143184,0.5895087042497308,0.7191113629022085,-48.86133255513858,28.96782124847668,3.198257722311362,78.82918840364347,0.0,0.0
DC39,qualified,14.99193600608516,28.670196805009557,1.9227773224859015,0.31476236054982365,0.5301091593050828,0.9195375340537016,5.437192166788672,18.95618921101412,28.51412850128469,5.057689090708693,78.42987492574555,-11540327900.0,0.0
DC4,unqualified,85.15085536983102,1.5860551604925932,107.75041807540038,0.0,0.5963721710724781,2.2253355899224565,0.21674879404518785,-68.18583397341959,29.716891517585378,2.255162261225653,100.0,0.0,0.0
DC40,unqualified_emphasis_of_matter,52.41601308705141,10.734822373106525,8.892978917490284,4.1064414884065,0.2627002594922365,3.0537933552307366,0.4268139493165413,-21.189759617912337,31.937397231628537,0.0,44.031231317636596,0.0,0.0
DC42,unqualified,118.35223204709528,5.067046244591858,18.610223420119013,2.7001756884526813,0.2994247856768275,0.3990987460456593,0.004474315118500833,-1.4985107149904158,59.59403616001151,9.700925875046908,97.28623829391731,0.0,0.0
DC43,unqualified_emphasis_of_matter,14.553801816586713,38.515455670973274,2.7739032413427416,1.5104953867009212,0.5236177667162439,0.4391874913672104,0.8770072556694622,-11.27595007856834,28.95402263251112,0.0,100.0,99.99999548898155,0.0
DC44,qualified,7.0167268047530005,50.27718742509786,1.8012737984894638,1.0206926414286717,0.221435383596372,0.4638990800975915,0.30890688127941496,38.888147952561795,-31.36029734072909,-5.287266308043132,90.8547647719888,367516800.0,0.0
DC45,unqualified_emphasis_of_matter,28.09477653109047,7.7040080352865274,3.1792080706624,0.0,0.3361441431256759,2.376551305033043,0.8871117736852848,-12.93407141656014,98.60375046431808,0.0,100.0,0.0,0.0
DC47,unqualified_emphasis_of_matter,21.108901590513067,21.50010107107152,4.027844321126054,2.094797029877991,0.779569640429422,0.8184882029474665,0.0,-46.54183330147889,32.44233557081333,5.479311820484496,99.52233477459673,-525.2887596004522,-3358007700.0
DC48,unqualified_emphasis_of_matter,-2046.4520168617425,2.2560502570920717,17.79699642855066,6.754715141660231,0.4986785375534056,0.7761827248784489,0.20895156636279502,-19.15187665621494,67.99113964446965,0.0,100.0,0.0,0.0
DC5,unqualified_emphasis_of_matter,-659.9853548860227,0.4801390800448591,4.153116487241595,0.0,0.4400326126350304,0.7498754527343412,1.1245894531573264,3.2728182274379365,101.05969864001715,0.0,100.0,0.0,99.99976402627804
DC6,unqualified_emphasis_of_matter,120.96468862506005,3.799306315768255,17.73942552937136,6.080076131054715,0.5041791798295815,5.268454298193231,2.755231415624704,-17.419092035351802,57.23569037950273,0.0,84.97724101021609,0.0,0.0
DC7,unqualified_emphasis_of_matter,-251.82635985224545,11.436024546683294,-15.346032199736564,17.814633906018585,0.5609116277876168,0.09250426457715864,3.0959716621177726,12.302468992830953,74.17243771949882,0.1411785595075192,97.05796685877569,0.0,0.0
DC8,unqualified,-299.1179544446967,2.2209930610565154,4.003482774281666,2.351921078275152,0.7212179069665186,0.12006220799470695,0.2034789923757233,-8.602580655731071,71.8514870056432,-2.897424023976213,92.39817491635132,0.0,0.0
DC9,unqualified,59.237011785264826,4.5493991661322974,9.944217426792578,8.792442570429756,0.5068593304409154,4.303331638519169,2.1093242179081084,-2.2349139960655795,46.78314481284295,0.0,66.23599173486011,0.0,0.0
EC101,unqualified_emphasis_of_matter,11.58736616947134,18.9313431576523,6.315711328324327,1.9703820993993535,0.3380705033720401,1.370339154624562,0.0,-11.4454455258666,33.55242398073768,1.2252176407228983,99.98950211962931,0.0,-4765422800.0
EC102,unqualified_emphasis_of_matter,13.552566940972946,17.349448025985268,4.935186791582013,0.4874190851217359,0.4651489263713127,1.228256980606935,1.852305131944908,-7.5395697785708276,31.76758343713737,0.0,100.0,91.30128010270118,15.531361538260395
EC103,outstanding,54.789779134299,16.606960776085955,2.9225901215048737,0.3808632640414755,1.0560487362001862,0.07395488309256197,0.04715520389173795,-17.225936747390257,39.3486379432906,0.0,100.0,99.99987782021488,-1.122928883717022
EC104,qualified,35.345385998523504,11.115253564095859,2.0709889265983192,0.9477852023502042,0.8821862400802679,0.5868085949846967,4.329531810975541,-15.940710085313313,30.936156489323157,1.0871119742725155,99.25421384160755,94.85766714253486,39.702304727779314
EC105,qualified,22.644427202226854,13.093788109241824,4.433427232996104,1.5549525178688708,0.4937686721055951,0.8710777288424003,0.8607298367346402,10.841327470032725,37.16540241030234,7.175064161036136,99.73019342362724,-101898400.0,-3622213700.0
EC106,disclaimer,14.661230102455551,19.793950598802766,5.152447694548976,0.3980219466267911,0.3345973516807649,0.8194319456101851,1.2605578277741705,10.31030844551514,27.44180368359184,0.0,100.0,0.0,0.0
EC107,unqualified_emphasis_of_matter,16.938725253711766,33.974173569977765,5.979261453567548,0.8609761131664173,0.4171916517926576,0.24553879315429974,2.1795463659153214,22.093064379152764,31.332541596306427,0.0,93.0342790655414,99.99997339243052,12.986336026807733
EC108,unqualified_emphasis_of_matter,14.249559016926368,19.571838022083394,3.2610860690805334,1.024324016915582,0.5060583619390387,0.7180191808871835,1.232918491773071,11.286166480865244,35.50213380585083,0.0,100.0,99.99999696162024,99.99999953533293
EC109,unqualified_emphasis_of_matter,13.1512768418575,18.462695868147573,4.666967487224102,0.8512810098482877,0.3140697619967816,0.579163026112495,0.5102643270572345,1.6874528325432347,33.00352595947437,2.6325071559674016,80.62203419557216,98.96814292973144,-23.72362567848835
EC121,qualified,11.554723181151955,32.08308600163054,11.19335039750143,2.4245451143956784,0.2872667321818921,3.8411015558240007,1.8525803645972985,15.707229365192427,31.19709192508731,0.0,100.0,0.0,0.0
EC122,qualified,8.864667004152492,20.472876986126515,12.204946427132844,0.8955322902240194,0.22084975889267108,1.1633167318866358,0.1999539079510367,-9.975439912240773,79.36664770740067,0.0,100.0,0.0,0.0
EC123,qualified,16.932249320191723,12.993139941461644,10.380034941487413,0.4282715301015319,0.6226937300885454,0.7006350677396634,1.1154403510185813,-32.86475080179905,29.12205867015625,0.0,100.0,0.0,99.9999814650334
EC124,unqualified_emphasis_of_matter,19.586694159913492,16.05858447181369,6.399699543068277,1.4245502176142233,0.5218126688716521,2.577643922417437,10.215859252561167,-12.791567938432081,30.865704386465865,0.4152187803761922,100.0,0.0,10.567045896455733
EC126,qualified,18.811138933735364,20.877182851153368,10.877728512340195,0.7178392741567007,0.2634312364443138,0.7836367839183137,1.5857667441697438,14.647427355681934,55.63167028219603,0.0,100.0,0.0,0.0
EC127,qualified,54.98468605902157,13.53365349783128,11.23808698696155,0.0,0.5494805182778456,0.9128295130961022,2.5489453315453985,4.209811645603047,40.691771406751855,0.0,96.25327363858696,0.0,99.99999675195524
EC128,unqualified_emphasis_of_matter,73.50344038904024,8.708296670055915,6.122646458800673,2.782557504464217,1.0922065586603549,0.2872472043707078,0.4600859748722421,-29.92062034709113,27.2958434250502,2.5182873956701344,90.37437561015423,0.0,-7.178279469552011
EC131,disclaimer,20.069952058143272,6.0295558852921625,11.39754814376508,0.0,0.5448323305541134,0.4048560031855269,1.9431702041845915,-29.991952311789543,28.17781144361454,0.0,100.0,0.0,0.0
EC132,qualified,55.87955814955759,19.287140150399228,9.052648829926072,0.0,0.5804203418139863,1.4517015277446776,0.0,13.997648771946974,35.515804038713654,0.0,100.0,0.0,-134.03316694627605
EC133,disclaimer,14.108674106490634,1.6844648601053605,5.322564154830001,0.4047927714955426,0.5445351297348352,0.5645889133947034,1.7133252213991517,3.1556209248014078,46.97310342046924,0.04545170746158253,100.0,-7070500.0,-369358800.0
EC134,qualified,10.941571868713494,6.472437881172943,3.4742698751079577,0.6694538728467052,0.3049402152018801,3.1036252771438817,0.09181679364217543,10.372900748313773,33.877560153494265,1.3324004651851635,98.33931108394012,0.0,4.571045291114979
EC135,unqualified_emphasis_of_matter,9.514601723523496,25.625263219752032,5.699668560808942,0.0,0.2863530282436965,1.3521169903618069,0.2871045732686166,-5.1785495765609495,53.628912781113904,0.0,99.83268317618948,0.0,0.0
EC136,unqualified_emphasis_of_matter,11.25349006038867,19.122771314401323,8.163483754155568,1.2872078911701104,0.26787263912435577,1.4336018293356227,0.4273477491947271,-7.9164155230096,48.321889662214936,0.0,86.39462236019907,0.0,100.00002071680564
EC137,unqualified_emphasis_of_matter,10.069620935176497,21.52389018247569,11.666815730312276,0.0,0.19914630316266568,1.7094116813816038,0.2842542821404805,6.773091019441226,44.212020261638024,0.0,100.0,0.0,0.0
EC138,unqualified_emphasis_of_matter,18.378829146654496,20.13222662154694,5.777033797417017,0.0,0.32680225947347785,1.1229271595402304,0.9573086964363072,16.282908989779834,49.40381773087982,0.0,95.52222699116028,0.0,0.0
EC141,unqualified_emphasis_of_matter,14.762620614638829,22.996709762685736,8.579379229468481,1.538190534557651,0.2534674719302293,1.1935870752273348,0.4577299917209012,13.7521590778855,40.05606056324584,1.1859920852996018,100.0,0.0,10.40474217270966
EC142,unqualified,14.892785968912767,24.68783200363729,5.3524092344362035,1.735457658455648,0.30763397667704284,5.754487817620771,1.520612151563893,22.081993001929817,24.68602784028897,0.0,99.76973580856188,0.0,11.242805203188071
EC143,unqualified_emphasis_of_matter,69.94759912594729,7.99003360691615,4.849157580734695,1.4612098486719869,0.9749345545072354,0.3124672096859616,5.046535512944617,-17.690149386797273,31.769069449770516,0.0,99.67864036333744,0.0,17.604612662444197
EC144,qualified,59.49056222939014,9.582614363383085,5.093525149612791,0.40062958920681546,1.6401883563794373,0.2367314128588277,5.046945933623056,-35.56202260327897,31.70126847853981,6.352365493340758,96.94924544869006,0.0,-42.27160253131475
EC153,unqualified,3.9723867531219668,34.900866550871946,3.4144789274635032,2.49079703027682,0.13537572323271424,1.8883309282749523,0.24233132079049136,18.833806125232826,-19.654122831936988,0.0,100.0,0.0,0.0
EC154,disclaimer,15.235578341363599,24.430847627860217,8.196118029121973,0.6294799644718072,0.3425301024224575,0.628564901014082,2.62551395349759,8.298531234237155,41.272594185492075,0.0,99.59592073670223,0.0,0.0
